,line_text,spans,x0,y0,x1,y1,page,x0_type,x1_type,label
875,directorates of  the  National Service periodically about the situation in regard to labour supply ,"['directorates of', ' the', ' National Service periodically about the situation in regard to labour supply ']",54.48,313.56,372.84,325.57,17,1,2,middle
876,and demand. Repeals Decree No. 50 of  2  July 1982 approving regulations under Legislative ,"['and demand. Repeals Decree No. 50 of', ' 2', ' July 1982 approving regulations under Legislative ']",54.48,321.96,373.05,333.97,17,1,2,middle
877,Decree No. 1446 of 1976 regarding the rules governing training and employment.] ,['Decree No. 1446 of 1976 regarding the rules governing training and employment.] '],54.48,330.36,340.39,342.37,17,1,1,end
878,19/11/1986 Decree No. 45 adopting regulations in application of sections 135 and 136 of ,['19/11/1986 Decree No. 45 adopting regulations in application of sections 135 and 136 of '],43.44,343.08,372.84,355.09,17,0,2,start
879,"Legislative Decree No. 2200 of 1978 [LS 1978—Chile 1]. (ibid., 16 May) ","['Legislative Decree No. 2200 of 1978 [LS 1978—Chile 1]. (ibid., 16 May) ']",54.72,351.72,307.15,363.73,17,1,1,end
880,"[Sections  135  and  136  of Legislative Decree  No.  2200,  fixing  standards concerning employment ","['[Sections', ' 135', ' and', ' 136', ' of Legislative Decree', ' No.', ' 2200,', ' fixing', ' standards concerning employment ']",55.2,363.96,376.34,375.97,17,1,2,middle
881,"contracts and the protection of workers, deal with contracts of agricultural workers.] ","['contracts and the protection of workers, deal with contracts of agricultural workers.] ']",54.48,372.36,350.23,384.37,17,1,1,end
882,"1  /V/l 985 Act  No.  18510  establishing labour courts and procedures regarding labour  matters,  and ","['1', ' /V/l 985 Act', ' No.', ' 18510', ' establishing labour courts and procedures regarding labour', ' matters,', ' and ']",43.2,385.08,377.32,397.09,17,0,2,start
883,amending the Code of court organisation (Act No. 14972) and Legislative Decrees  Nos.  2758 ,"['amending the Code of court organisation (Act No. 14972) and Legislative Decrees', ' Nos.', ' 2758 ']",54.24,393.48,373.05,405.49,17,1,1,end
884,"and 3648, of 1979 and 1981 respectively, (ibid., 14 May) ","['and 3648, of 1979 and 1981 respectively, (ibid., 14 May) ']",54.24,401.88,250.27,413.89,17,1,1,end
885,"[This Act establishes a new type of judicial body, the labour courts  (Juzgados  de  Letras del ","['[This Act establishes a new type of judicial body, the labour courts', ' (Juzgados', ' de', ' Letras del ']",54.72,414.36,378.99,426.37,17,1,2,middle
886,Trabajo).  It accords them  extensive  competences in regard to the interpretation and application ,"['Trabajo).', ' It accords them', ' extensive', ' competences in regard to the interpretation and application ']",54.96,422.76,375.42,434.77,17,1,2,middle
887,"of contracts of employment and collective agreements, standards governing trade union ","['of contracts of employment and collective agreements, standards governing trade union ']",54.24,431.16,372.35,443.17,17,1,2,middle
888,"organisations, social security matters, and complaints against the administrative authorities in ","['organisations, social security matters, and complaints against the administrative authorities in ']",54.24,439.56,372.35,451.57,17,1,2,middle
889,the labour  field.  This special legislation expressly repeals certain provisions of the Code of civil ,"['the labour', ' field.', ' This special legislation expressly repeals certain provisions of the Code of civil ']",54.24,447.96,372.27,459.97,17,1,2,middle
890,procedure and the  Code  of court  organisation.  The  Act  details the  rules  of procedure concerning ,"['procedure and the', ' Code', ' of court', ' organisation.', ' The', ' Act', ' details the', ' rules', ' of procedure concerning ']",54.24,456.36,375.15,468.37,17,1,2,middle
891,"notification to parties, the presentation of  briefs,  offers of proof and verdicts. The Act requires ","['notification to parties, the presentation of', ' briefs,', ' offers of proof and verdicts. The Act requires ']",54.24,464.76,372.62,476.77,17,1,2,middle
892,the parties to submit to a conciliation procedure before the presiding judge prior to the actual ,['the parties to submit to a conciliation procedure before the presiding judge prior to the actual '],54.24,473.16,372.49,485.17,17,1,2,middle
893,"judicial phase  (s.  24). The execution of  a  judgment is governed by the Code of civil procedure, ","['judicial phase', ' (s.', ' 24). The execution of', ' a', ' judgment is governed by the Code of civil procedure, ']",53.52,481.56,372.91,493.57,17,1,2,middle
894,subject to several modifications  (s.  44).  The Act also defines the access to appeal in  the  courts of ,"['subject to several modifications', ' (s.', ' 44).', ' The Act also defines the access to appeal in', ' the', ' courts of ']",54.24,489.96,374.6,501.97,17,1,2,middle
895,"appeal (ss. 46 et seq.). In particular, it amends s. 74 of Legislative Decree No. 2758 of 1979 ","['appeal (ss. 46 et seq.). In particular, it amends s. 74 of Legislative Decree No. 2758 of 1979 ']",54.24,498.36,372.69,510.37,17,1,2,middle
896,regarding collective bargaining (LS 1979 — Chile 2) and refers to prior laws regarding labour ,['regarding collective bargaining (LS 1979 — Chile 2) and refers to prior laws regarding labour '],54.48,506.76,374.34,518.77,17,1,2,middle
897,"courts. (Act No. 7726 of 1943, creating special labour appeal courts, was published in the ","['courts. (Act No. 7726 of 1943, creating special labour appeal courts, was published in the ']",54.0,515.16,372.56,527.17,17,1,2,middle
898,Legislative Series  as LS 1943 — Chile 1.)] ,"['Legislative Series', ' as LS 1943 — Chile 1.)] ']",54.48,523.56,207.14,535.57,17,1,0,end
899,19/V/1986 Decree  No.  90  of the Ministry of Labour and Social Welfare establishing  a  ministerial ,"['19/V/1986 Decree', ' No.', ' 90', ' of the Ministry of Labour and Social Welfare establishing', ' a', ' ministerial ']",43.44,536.76,373.07,548.77,17,0,2,start
900,"committee to draw up a draft Labour Code, (ibid., 24 June). ","['committee to draw up a draft Labour Code, (ibid., 24 June). ']",54.24,545.16,265.66,557.17,17,1,1,end
901,5/IX/1986  Act  No.  18546 to  amend the  financing  of the system governing death benefits provided ,"['5/IX/1986', ' Act', ' No.', ' 18546 to', ' amend the', ' financing', ' of the system governing death benefits provided ']",42.24,557.64,373.95,569.65,17,0,2,start
902,"for in Decree No. 90 of 1978, which has force of law. (ibid., 17 Sept.) ","['for in Decree No. 90 of 1978, which has force of law. (ibid., 17 Sept.) ']",54.24,566.04,297.07,578.05,17,1,1,end
903,[Also  introduces various amendments  in  Legislative Decree  No.  3501  of  1980  and Decree  No.  36 ,"['[Also', ' introduces various amendments', ' in', ' Legislative Decree', ' No.', ' 3501', ' of', ' 1980', ' and Decree', ' No.', ' 36 ']",54.72,578.52,378.19,590.53,17,1,1,end
904,"of  1981,  which has force of law.] ","['of', ' 1981,', ' which has force of law.] ']",54.0,586.92,169.75,598.93,17,1,0,end
905,1987—List No. 3  18  (124) ,"['1987—List No. 3 ', '18 ', '(124) ']",77.74,36.83,406.49,50.65,18,0,2,start
906,COLOMBIA ,['COLOMBIA '],74.87,63.65,123.15,74.73,18,0,0,country
907,"31  /V/l  985  Act No. 47 of  1 985 to establish the Integrated Rural Development Fund, and for other ","['31', ' /V/l', ' 985', ' Act No. 47 of', ' 1', '985 to establish the Integrated Rural Development Fund, and for other ']",74.87,75.78,406.37,86.93,18,0,2,start
908,"purposes.  (Diario Oficial,  5 June) ","['purposes.', ' (Diario Oficial,', ' 5 June) ']",86.83,84.39,202.52,95.06,18,1,0,end
909,"[The Act sets up a new Integrated Rural Development Fund whose function is to contribute, ","['[The Act sets up a new Integrated Rural Development Fund whose function is to contribute, ']",87.31,96.11,404.71,106.78,18,1,2,middle
910,"through the financing of projects and programmes, to the economic and social development of ","['through the financing of projects and programmes, to the economic and social development of ']",87.07,104.48,405.43,115.15,18,1,2,middle
911,areas divided into smallholdings  (minifundios).  The Fund will be administrated by the Ministry ,"['areas divided into smallholdings', ' (minifundios).', ' The Fund will be administrated by the Ministry ']",86.83,112.85,405.32,123.52,18,1,2,middle
912,of Agriculture and its financial resources will consist of reallocated budgetary funds earmarked ,['of Agriculture and its financial resources will consist of reallocated budgetary funds earmarked '],87.07,121.22,405.26,131.9,18,1,2,middle
913,for the Integrated Rural Development Programmes and the Food and Nutrition Scheme (DRIPLAN).] ,['for the Integrated Rural Development Programmes and the Food and Nutrition Scheme (DRIPLAN).] '],87.07,129.6,400.62,148.64,18,1,1,end
914,"9/VIII/1985  Decree No. 2166 of 1985 to establish the Colombian Artists' Social Security Fund, ","['9/VIII/1985 ', ""Decree No. 2166 of 1985 to establish the Colombian Artists' Social Security Fund, ""]",74.87,151.36,405.43,162.04,18,0,2,start
915,"and for other purposes, (ibid., 20 Aug.) ","['and for other purposes, (ibid., 20 Aug.) ']",87.07,159.98,225.24,170.65,18,1,0,end
916,[The Decree establishes the Colombian Artists' Social Security Fund under the Ministry of ,"[""[The Decree establishes the Colombian Artists' Social Security Fund under the Ministry of ""]",87.55,172.17,405.42,182.85,18,1,2,middle
917,"Labour and Social Security. Sections 7-15 define its functions, management and administration. Membership in the Fund is made compulsory for all artistic undertakings. By way of social ","['Labour and Social Security. Sections 7-15 define its functions, management and administration. Membership in the Fund is made compulsory for all artistic undertakings. By way of social ']",86.83,180.55,405.2,199.59,18,1,2,middle
918,"security contributions, an amount equivalent to  1  per cent (national artists) or  5  per cent (foreign ","['security contributions, an amount equivalent to', ' 1', ' per cent (national artists) or', ' 5', ' per cent (foreign ']",86.83,197.29,408.05,207.96,18,1,2,middle
919,artists) of the consideration payable under every contract entered into by such artists is to be ,['artists) of the consideration payable under every contract entered into by such artists is to be '],86.83,205.66,405.51,216.33,18,1,2,middle
920,deducted and paid to the Fund. Such contracts may be performed only after the Fund has issued ,['deducted and paid to the Fund. Such contracts may be performed only after the Fund has issued '],86.83,214.03,405.01,224.71,18,1,2,middle
921,"a receipt certifying that the contribution has been paid. In addition, the Fund also receives a ","['a receipt certifying that the contribution has been paid. In addition, the Fund also receives a ']",87.07,222.41,405.09,233.08,18,1,2,middle
922,"contribution varying between 5 and 25 per cent of the price of all records, cassettes and ","['contribution varying between 5 and 25 per cent of the price of all records, cassettes and ']",86.83,230.78,405.01,241.45,18,1,2,middle
923,"videotapes, payment of which is to be certified by a special stamp. The Decree lays down ","['videotapes, payment of which is to be certified by a special stamp. The Decree lays down ']",87.55,239.15,404.84,249.82,18,1,2,middle
924,penalties for violations in the form of fines and withdrawal of the artist's card or listing in the ,"[""penalties for violations in the form of fines and withdrawal of the artist's card or listing in the ""]",87.07,247.52,405.51,258.2,18,1,2,middle
925,"registry of enterprises. The Decree was promulgated by the President of the Republic, in exercise ","['registry of enterprises. The Decree was promulgated by the President of the Republic, in exercise ']",87.07,255.9,405.51,266.57,18,1,2,middle
926,of the exceptional powers vested in him by Act No. 25 of 1985.] ,['of the exceptional powers vested in him by Act No. 25 of 1985.] '],87.07,264.27,310.95,274.94,18,1,1,end
927,"16/IX/1985  Act No. 62 to amend s. 3 of the Act No. 33 of 29 January 1985. (ibid., 19 Sep.) ","['16/IX/1985 ', 'Act No. 62 to amend s. 3 of the Act No. 33 of 29 January 1985. (ibid., 19 Sep.) ']",75.59,277.9,398.9,288.57,18,0,1,other
928,[The Act provides that all officials employed by entities affiliated to a provident fund are ,['[The Act provides that all officials employed by entities affiliated to a provident fund are '],87.31,290.1,405.27,300.77,18,1,2,middle
