,country,region,text,page
231,FINLAND,,"19/IX/1986  Ordinance respecting the entry into force of the Social Security Convention  concluded with Switzerland [on 28 June 1985 in Berne] and the commencement of the Act [No.  670 of 1986] to approve certain provisions ofthat Convention, (ibid., Text 671; errata, ibid,  Text 175).  [Text of the Convention not reproduced.]  ",26
232,FINLAND,,"19/IX/1986 An Ordinance to amend section 3 ofthe Ordinance (No. 743 of 1984) to give effect to  the Act (No. 603 of 1984) respecting unemployment funds, (ibid., Text 680)  ",26
233,FINLAND,,"26/IX/1986  An Ordinance to amend the Ordinance (No. 547 of 1948) to give effect to the Act (No.  541 of 1948) [LS 1948—Fin. 3] respecting child allowances, (ibid., Text 693)  [Amends ss. 4, 10 and 12.]  ",26
234,FINLAND,,"17/X/1986 Ordinance respecting the Equality Commissioner and the Equality Board, (ibid., Text  739)  ",26
235,FRANCE,,"30/IX/l  985  Decree No. 85-1054 concerning the reassignment of civil service officials who are held  to be unfit for the performance of their duties. (  Journal officiel,  2 Oct.)  ",26
236,FRANCE,,"8/X/1985  Decree No. 85-1081 containing provisions concerning the secondment of territorial  authority officials, (ibid., 12 Oct.)  ",26
237,FRANCE,,"22/X/1985  Decree No. 85-1133 concerning the register recording work-related accidents, (ibid.,  26 Oct.)  [Specifies the conditions subject to which a sickness insurance fund may authorise an employer  to keep a register recording industrial accidents, under s. L. 472 ofthe Social Security Code.]  ",26
238,FRANCE,,"23/X/1985  Decree No. 85-1141 concerning the disciplinary procedure applicable to officials  governed by Act No. 84-53 of  26  January 1984, as amended, which enacted rules concerning the  territorial public service, (ibid., 28/29 Oct.)  [Establishment of disciplinary boards, attached to the joint administrative commissions.  Membership; mode of appointment of representatives of territorial authorities and ofthe  staff.  Procedure; safeguards for the official's right to state his case. Penalties; possibility of dismissal  without pension. Right of appeal to the higher civil service board. The Decree replaces various  ",26
239,FRANCE,,(133)  27  1987—List No. 3  ,27
240,FRANCE,,"23/X/1985  Decree No. 85-1129 concerning the financial organisation of the sickness and  maternity insurance scheme for non-wage-earning workers in non-agricultural occupations.  (ibid., 25 Oct.)  [Operation and management of the National Fund and of the regional mutual funds. Replaces  decrees Nos. 69-252 and 71-457 dealing with the same subject.]  ",27
241,FRANCE,,"24/X/1985  Decree No. 85-1148 concerning the remuneration of civilian and military personnel  employed by the State and the staff of territorial authorities, (ibid., 4/5 Nov.)  [The Decree redefines the salary and pay subject to deductions for pension purposes; redefines  the residence allowance and the family salary supplement. Repeals Decree No. 74-652, as  amended, which dealt with the same subject.]  ",27
242,FRANCE,,"29/XI/1985  Decree No. 85-1265 to regulate the administrative and financial organisation of local  public establishments for agricultural instruction and vocational training, (ibid., 1 Dec.)  ",27
243,FRANCE,,"4/XII/l  985  Act No. 85-1274 to improve retirement pension schemes for repatriates, (ibid., 5 Dec.)  [An Act to improve the pension rights of certain French and foreign nationals having worked in  territories that were, at the time, under French sovereignty, but which have become  independent.]  ",27
244,FRANCE,,"1  l/XII/1985  Order to endorse the agreement of 19 November 1985 on unemployment insurance,  and the regulations annexed thereto, (ibid., 24 Jan.)  ",27
245,FRANCE,,"16/XII/1985  Decree No. 85-1350 concerning co-ordination between the disability insurance  schemes established under s. 79 of Act No. 85-10 to promulgate various provisions on social  matters, (ibid., 20 Dec.)  ",27
246,FRANCE,,"17/XII/1985  Decree No. 85-1353 concerning the Social Security Code (Legislative part and part  on Decrees of the Council of State), (ibid., 21 Dec.)  ",27
247,FRANCE,,"17/XII/1985 Decree No. 85-1354 concerning the Social Security Code (part on Decrees), (ibid.)  [A revised version of the Social Security Code is annexed to the two decrees. Basically, the  legislation in force has been revised for constitutional reasons and presented in a new form.  Under the Constitution of 1958, the legislative powers of Parliament extended only to the most  basic principles of social security, the remainder being left to the executive branch. Since no clear  borderline had been drawn between the scope of legislation and that of the various regulations,  the codifiers undertook systematically to reclassify existing statutes (both pre-1958 and post1958) on that basis. However, the new codification also entailed substantive changes through  the repeal of many legislative and regulatory provisions.]  ",27
248,FRANCE,,"20/XII/1985  Decree No. 85-1494 to amend ss. R. 961-3 and R. 961-6 of the Labour Code on  vocational training internships, (ibid., 1 Jan. 1986)  ",27
249,FRANCE,,"27/X1I/1985  Decree No. 85-1453 to amend Decree No. 73-600, as amended, prescribing the  formalities and procedure governing compensation in respect of industrial accidents sustained  by employed agricultural workers, (ibid., 31 Dec., 1985)  ",27
250,FRANCE,,"31/XII/1985  Decree No. 85-1517 concerning the eligibility of agricultural and non-agricultural  workers covered by social security for insurance benefits in respect of sickness, maternity,  disability and death in the Departments of Guadeloupe, Guyana, Martinique and Réunion.  (ibid., 5 Jan. 1986)  ",27
251,FRANCE,,"3/1/1986  Act No. 86-1 concerning the right of expression of employed persons, and to amend the  Labour Code in certain particulars, (ibid., 4 Jan.)  [The Act stipulates that wage-earning workers have a right of direct and collective expression in  matters pertaining to the substance, conditions and organisation of their work. Its purpose is to  improve working conditions, the organisation of work and the quality of production in  undertakings. Such views as may be expressed by wage-earning workers in exercise of this right  will not constitute grounds for a penalty or dismissal; and time devoted thereto will be  remunerated as working  time.  Where a trade union organisation is represented in the enterprise,  the procedure for the exercise of the right of expression of wage-earning workers must be  determined by agreement between the employer and the trade union. The Labour Code contains  amendments to ss. L. 461-1 to 461-5 of the Labour Code, and it supplements Book IV, title VIII  ",27
252,FRANCE,,1987—List No. 3  28  (134)  ,28
253,FRANCE,,"6/1/1986  Act No. 86-17 to adapt health and social legislation to the transfers of competence for  matters pertaining to social assistance and health care, (ibid., 8 Jan.)  ",28
254,FRANCE,,"6/1/1986  Act No. 86-19 to reduce to 60 years the age of retirement for non-wage-earning  agricultural workers, (ibid.)  [An Act to amend the Rural Code by providing for the entitlement of agricultural workers to a  retirement pension as from the age of 60. The entitlement will be effective as from 1990, and  transitional provisions will be applied over the next five years. The maximum amount of the  pension will be granted to persons having worked for 371/2 years or longer. Receipt of a  retirement pension will carry statutory restrictions on the agricultural worker's right to carry on  non-wage-earning activity, or work as a wage-earning agricultural worker.]  ",28
255,FRANCE,,"17/1/1986 Act No. 86-75 to amend Ordinance No. 82-290 and Act No. 84-575, with regard to the  limitation of the possibility of having both a retirement pension and income from work, (ibid.,  18 Jan.)  17/1/1986 Act No. 86-76 to promulgate various provisions on social matters, (ibid.)  ",28
256,FRANCE,,"23/1/1986  Decree No. 86-112 to amend the Code of civilian and army retirement pensions (Part  III:  Decrees), (ibid., 26 Jan.)  ",28
257,FRANCE,,"23/1/1986  Decree No. 86-100 to prescribe a procedure for the application of  s.  78 of Act No. 851403 of 30 December 1985, providing for a specific amount of compensation as between the  special old-age insurance schemes, (ibid., 24 Jan.)  ",28
258,FRANCE,,"28/1/1986  Decree No. 86-130 to amend the Social Security Code (Part II: Decrees of the Council  of State), and to provide for the monthly payment of old age, disability and industrial accident  benefits, (ibid., 29 Jan.)  ",28
259,FRANCE,,"28/1/1986  Decree No. 86-131 to amend the Social Security Code (Part III: Ordinary Decrees) and  to provide for the monthly payment of old age, disability and industrial accident benefits, (ibid.)  ",28
260,FRANCE,,"30/1/1986 Decree No. 86-146 to establish and regulate the National Institute for Labour,  Employment and Vocational Training, (ibid., 1 Feb. 1986)  ",28
261,FRANCE,,"31/1/1986 Decree No. 876-156 to make the social protection institutions covering the iron and  steel industry subject to economic and financial control by the State, (ibid., 6 Feb.)  ",28
262,FRANCE,,"3/11/1986  Decree No. 86-173 to amend s. R. 117-1 of the Labour Code, on ceilings for the  simultaneous employment of apprentices, (ibid., 7 Feb.)  ",28
263,FRANCE,,"12/II/1986  Decree No. 86-204 to amend the Social Security Code in certain particulars concerning  some categories of family-benefit  recipients in the overseas departments,  (ibid.,  14 Feb.)  ",28
264,FRANCE,,"12/11/1986 Decree No. 86-205 to fix the amount of certain family benefits and contributions in  respect of certain categories of persons in the overseas departments, (ibid.)  ",28
265,FRANCE,,"13/II/1986  Decree No. 86-269, on the protection of workers exposed to benzene, (ibid., 27 Feb.)  [The Decree prohibits the use of solvents or thinners containing more than 0.2 per cent of  benzene by weight, unless they are used in closed equipment. It also states that the average  concentration of benzene vapour in the air breathed by a worker must not exceed 5 ppm  (16 mg/m3) per working day. It institutes a system of supervision for the exposure of workers to  benzene vapour and provides for preventive measures and medical checks. The Decree refers to  the Workers' Representatives Convention, 1971 (No. 135), and the Benzene Convention, 1971  (No.  136). It repeals Decrees Nos. 47-1620 and 69-646.]  ",28
266,FRANCE,,"18/II/1986  Decree No. 86-267 to modify the compulsory supplemental old-age insurance scheme  covering certain non-wage earning workers in the crafts, (ibid.)  ",28
267,FRANCE,,"21/11/1986  Decree No. 86-232 to amend ss. D. 635-13, D. 635-16 and D. 635-17 of the Social  Security Code on the disability insurance scheme covering certain non-wage-earning workers in  the crafts, (ibid., 21 Feb.)  ",28
268,FRANCE,,"28/11/1986 Act No. 86-280, to amend the Labour Code in certain particulars relating to collective  bargaining in respect of the adjustment of working hours, (ibid., 3 Jan.)  ",28
269,FRANCE,,(135)  29  1987—List No. 3  ,29
270,FRANCE,,"4/1II/1986  Decree No. 86-300, on voluntary old-age insurance for persons assisting their spouses  engaged in a handicraft, in industrial business or in trade, (ibid., 5 Mar.)  ",29
271,FRANCE,,"6/1II/1986  Decree No. 86-353, to prescribe the extent of the guarantee covering amounts due by  way of remuneration in the event of the judicial restructuring or liquidation of undertakings.  (ibid., 13 Mar.)  [Supersedes s. D. 143-2 of the Labour Code and provides for the insertion of new ss. 143-3 and  143-4.]  ",29
272,FRANCE,,"10/III/1986  Decree No.  86-381,  to amend Book IV of the Social Security Code in certain  particulars, (ibid., 14 Mar.)  [Amends, inter alia, s. 3 of Title III, Ch. IV (coverage and processing of permanent disability  benefits) and  s.  1  of Title VIII, Ch.  1  (coverage of vocational rehabilitation costs in respect of the  victims of industrial accidents).]  ",29
273,FRANCE,,"12/III/1986  Decree No. 86-350, made under Act No. 85-1274 of 4 December 1985 providing for  the improvement of the pension scheme covering repatriates, (ibid., 13 Mar.)  [Provides for assistance in buying back retirement pension shares.]  ",29
274,FRANCE,,"12/111/1986 Decree No. 86-383, to extend the application of legislation on industrial accidents to  insured persons in receipt of  a  conversion allowance, and to amend ss. R. 434-16 and R. 434-30  of the Social Security Code, (ibid., 14 Mar.)  ",29
275,FRANCE,,"12/III/1986  Decree No. 886-399, to regulate the organisation and functioning of the Centre for  Employment Studies, (ibid.)  [Establishes and organises a new Centre for Employment Studies through the partitioning of  the Institute of Demographic Studies.]  ",29
276,FRANCE,,"12/III/1986  Decree No. 86-400, made under Title II of Ordinance No. 82-290 of  30  March 1982,  restricting the possibility of cumulating a retirement pension with income from gainful activity.  (ibid.)  ",29
