,country,region,text,page
319,CANADA,Ontario,"0.G.  14 The Department of Planning and Development Act, 1944. 1944,  ch. 16.  . 6 The Apprenticeship Amendment Act, 1944 [amends R.S. 1937,  ch. 192). 1944, ch. 6  . 6 The Factory, Shop and Office Building Amendment Act, 1944  [amendments of R.S. 1937, ch. 194, relating to hygiene and safety}.  1944, ch. 19.  . 6 The Hours of Work and Vacations with Pay Act, 1944. 1944,  ch. 26  6 The Labour Relations Board Act, 1944. 1944, ch. 29,  6 The Old Age Pensions’ Amendment Act, 1944 [amends R.S. 1937,  ch, 314]. 1944, ch. 43.  6 The Rights of Labour Act, 1944. 1944, ch. 54.  6 The School Law Amendment Act, 1944 [amends R.S. 1937, ch. 368,  penalties for unlawful employment of adolescents}. 1944, ch. 56.  6 The Workmen’s Compensation Amendment Act, 1944 {amends RS.  1937, ch. 204]. 1944, ch. 69,  = The Ontario Gazette.  ",28
320,CANADA,Ontario,O.Reg. = Ontario Regulations.  — 29 — 1944—Indexes II  ,28
321,CANADA,Ontario,"Apr. 12 Proclamations to appoint 12th April, 1944, as the date of the  coming into force of the Rights of Labour Act, 1944, and the  Labour Relations Board Act, 1944. (O.G. Vol. LXXVII, pp. 340-  341)  ",29
322,CANADA,Ontario,"Apr. 12 O.Reg. 52/44: Labour Relations Agreement made under the Labour  Relations Board Act, 1944. (O.G. Vol. LXXVII, pp. 1275-1277)  ",29
323,CANADA,Ontario,"May 18 O.Reg. 53/44; Wartime Labour Relations Regulations, made under  the Labour Relations Board Act, 1944. (O.G. Vol. LXXVII,  pp. 1277-1287)  ",29
324,CANADA,Ontario,"July 11 O.Reg. 8/44, to make regulations under the Hours of Work and  Vacations with Pay Act, 1944. (O.G. Vol. LXXVII, p. 736)  ",29
325,CANADA,Ontario,"Aug. 10 O.Reg. 11/44, under the Apprenticeship Act [R.S. 1937, ch. 192]:  consolidation of existing regulations. (O.G. Vol. LXXVII, pp. 901-  902)  ",29
326,CANADA,Ontario,"Aug. 18 O.Reg. 23/44, 24/44 and 25/44: Regulations under the Factory,  Shop and Office Building Act [R.S. 1937, ch. 194] respecting control  of dust in factories; use of benzol and lead; inspection of boilers  and other pressure vessels. (O.G. Vol. LXXVU, pp. 935-937)  ",29
327,CANADA,Ontario,"Sept. 19 O.Reg. 33/44: consolidation of regulations under the Unemployment  Relief Act, 1935, (O.G. Vol. LXXVII, pp. 1085-1088)  ",29
328,CANADA,Ontario,"Nov. 21 O.Reg. 235/44, under the Workmen’s Compensation Act [R.S. 1937,  ch. 204], replacing all previous regulations. (O.G. Vol. LX XVII,  pp. 350-356)  ",29
329,CANADA,Prince Edward Island,"Mar. 17 The Apprenticeship Act. 8 Geo. VI, ch. 2.  ",29
330,CANADA,Prince Edward Island,"Mar. 17 An Act to amend the Prince Edward Island Old Age Pensions Act  [4 Geo. VI, ch. 44]. 8&8 Geo. VI, ch. 20.  ",29
331,CANADA,Quebec,"Feb. 3 An Act to constitute a Labour Relations Board. 1944, ch. 30.  Labour Relations Act.  ",29
332,CANADA,Quebec,"Feb. 3 An Act respecting the arbitration of disputes between public services  and their employees. 1944, ch. 31. Public Service Employees  Disputes Act.  ",29
333,CANADA,Quebec,"Feb. 12 O.C. No. 479: revision of regulations under the Quebec Public  Health Act [R.S. 1941, ch. 183]: chap. XI: industrial establishments.  1.8.8. Vol. XX, No. 4, p. 139  ",29
334,CANADA,Quebec,"Apr. 20 O.C. No. 1343, concerning the regulations for the carrying out  of the Pressure Vessels Act. (Quebec Official Gazette, Vol. 76,  pp. 1070-1083) 1.S.S. Vol. XX, No. 3, p. 97  ",29
335,CANADA,Quebec,"May 4 An Act to amend [sections 3 and 4 of] the Workmen’s Compensation  Act [R.S. 1941, ch. 160]. 8 Geo. VI, ch. 29,  ",29
336,CANADA,Quebec,"June 3 An Act to establish the Department of Social Welfare. 1944,  ch. 32. Department of Social Welfare Act.  ",29
337,CANADA,Quebec,"June 3 An Act respecting the protection of children. 1944, ch. 33. Chil-  dren’s Protection Act. .  ",29
338,CANADA,Saskatchewan,"Apr. 1 The Department of Reconstruction, Labour and Public Welfare Act,  1944 [repealed, except section 1], by an Act of 2nd November, 1944  (Second Session, ch. 12)}. 1944, ch. 11.  ",29
339,CANADA,Saskatchewan,"Apr. 1 The Saskatchewan Health Insurance Act, 1944. 1944, ch. 76.  1944—Indexes II — 30 —  ",29
340,CANADA,Saskatchewan,"Apr. 1 The Apprenticeship Act, 1944. 1944, ch. 81.  ",30
341,CANADA,Saskatchewan,"Apr. 1 _ An Act to amend {section 11 and repeal section 42 of] The Coal  * Miners’ Safety and Welfare Act [R.S. 1940, ch. 270]. 1944, ch. 82.  ",30
342,CANADA,Saskatchewan,"Apr. 1 An Act to amend The Old Age and Blind Persons’ Pensions Act  [R.S. 1940, ch. 276] [agreement with Dominion]. 1944, ch. 84.  ",30
343,CANADA,Saskatchewan,"Apr. 1 An Act to amend [sections 4 and 5 of] The Masters and Servants  Act [R.S. 1940, ch. 294]. 1944, ch. 86.  ",30
344,CANADA,Saskatchewan,"Apr. 1 An Act to amend [section 3 of] The Workmen's Compensation  Act [R.S. 1940, ch. 302]. 1944, ch. 87.  ",30
345,CANADA,Saskatchewan,"Apr. 1 An Act to amend The Workmen’s Compensation (Accident Fund)  Act {R.S. 1940, ch. 303}. 1944, ch. 88.  ",30
346,CANADA,Saskatchewan,"Apr. 1 The Labour Relations Act, 1944 [repealed by The Trade Union  Act, 1944, dated 10th November, 1944]. 1944, ch. 95.  ",30
347,CANADA,Saskatchewan,"Nov. 2 The Department of Reconstruction and Rehabilitation Act, 1944.  1944 (Second Session), ch. 9.  ",30
348,CANADA,Saskatchewan,"Nov. 2 The Department of Social Welfare Act, 1944. 1944 (Second  Session), ch. 10.  ",30
349,CANADA,Saskatchewan,"Nov. 2 An Act to'amend The Old Age and Blind Persons’ Pensions Act  {R.S. 1940, ch. 276]. 1944 (Second Session), ch. 59.  ",30
350,CANADA,Saskatchewan,"Nov. 2 The Social Aid Act, 1944 [repeals R.S. 1940, ch. 158 and Statutes,  1944, ch. 42]. 1944 (Second Session), ch. 61.  ",30
351,CANADA,Saskatchewan,"Nov. 10 The, Department of Labour Act, 1944. 1944 (Second Session),  ch. 7...  ",30
352,CANADA,Saskatchewan,"Nov. 10 The Reconstruction and Rehabilitation Fund Act, 1944. 1944  (Second Session), ch. 19.  ",30
353,CANADA,Saskatchewan,"Nov. 10 The Health Services Act, 1944. 1944 (Second Session), ch. 51.  ",30
354,CANADA,Saskatchewan,"Nov. 10 The Annual Holidays Act, 1944. 1944 (Second Session), ch. 65.  ",30
355,CANADA,Saskatchewan,"Nov. 10 The Trade Union Act, 1944 [repeals the Labour Relations Act, 1944,  the Industrial Disputes Investigation Act, and the Freedom of Trade  Union Association Act (Statutes 1944, ch. 95, and R.S. 1940,  ch. 304 and ch. 312)j. 1944 (Second Session), ch. 69.  TERRITORIES  ",30
356,CANADA,Yukon Territory,"May 12 An Ordinance to amend the Workmen’s Compensation Ordinance  {concerns dental services]. 1944, ch. 12.  ",30
357,CHILE,,"Jan. 20 Act No. 7759, to amend Act No. 6037 of 5th March, 1937, to create  ",30
358,CHILE,,"' the Fund for the National Merchant Marine. (D.O. 7th February,  1944, pp. 265-268)  ",30
359,CHILE,,"Mar. 18 Decree No. 460, to repeal Decree No. 1686 of 23rd December, 1935,  and Decree No. 1170 of 3lst July, 1940, and to approve the  regulations for the Directorate for the Coast and the Merchant  Marine.. (D.O. 21st December, 1944, pp. 2376-2386)  ",30
360,CHILE,,"Apr. 10 Decree No. 317, to amend section 40 of Decree No. 719 of 10th  September, 1936, to issue regulations under Part II of the Fourth  Book of the Labour Code™ [collective disputes]. (D.O. 21st April,  1944, p. 768)  ",30
361,CHILE,,D.O. = Diario Oficial de la Republica de Chile.  ,30
362,CHILE,,"*L.S. 1931 (Chile 1); amendments: 1932 (Chile 1); 1934 (Chile 1); 1936  (Indexes, pp. 19 and 20, Jan. 11 and June 8); 1937 (Indexes, p. 15, Oct. 3); 1941  (Chile 2); 1942 (Chile 1, section 62, and Chile 3); 1943 (Chile 1).  — 31 — 1944—Indexes II  ",30
363,CHILE,,"Apr. 14 Decree No. 336, to issue regulations for the loading and unloading  of vessels [ss. 10-11: conditions of employment]. (D.O. 23rd May,  1944, pp. 931-932)  ",31
364,CHILE,,"May 5 Decree No. 606, to approve the consolidated text of Acts No. 6037 of  16th February, 1937, and No. 7759 of 20th January, 1944, respecting  the Welfare Fund for the National Merchant Marine [seamen’s  pensions}. (D.O. 2nd June, 1944, pp. 1002-1012)  ",31
365,CHILE,,"May 22 Decree No. 710, to approve regulations respecting medical and  dental care. (D.O. 3rd June, 1944, pp. 1018-1919)  ",31
366,CHILE,,"June 23 Act No. 7771, to amend section 1 of Act No. 4054 respecting  insurance against sickness and invalidity”. (D.O. 26th June, 1944,  p. 1173)  ",31
367,CHILE,,"July 18 Act No. 7790, to amend Act No. 5224 of 22nd September, 1942,  and L.D. No. 767 of 17th December, 1925, with respect to the  National Fund for Public Employees and Journalists. Journalists  Act. (D.O. 4th August, 1944, pp. 1441-1443 and 1446)  ",31
368,CHILE,,"July 19 Decree No. 956, to approve the regulations for the application of  the Preventive Medicine Act® in the Compulsory Insurance Fund.  (D.O. 23rd November, 1944, pp. 2127-2132)  ",31
369,CHILE,,"Sept. 13 Act No. 7868, to provide that salaried emplovees of notaries,  custodians of real property, commercial undertakings and mines and  of judicial archives shall be subject to the provisions of the Labour  Code* and the supplementary laws relating to salaried employees,  with the exceptions specified, and to amend Legislative Decree No.  254 of 20th May, 1931. (D.O. 25th September, 1944, pp. 1731-1733)  ",31
370,CHILE,,"Sept. 30 Decree No. 1775, to approve regulations for contracts for public  works [sections 45-54, relations between contractors and workers].  (D.O. 7th November, 1944, pp. 1998-2006)  ",31
371,CHILE,,"Oct. 7 Act No. 7946, to make additions to Act No. 6005 of 10th February,  1937, respecting holidays for maritime workers on the coast, rivers,  etc. (D.O. 10th November, 1944, p. 2021)  ",31
372,CHILE,,"Oct. 11 Decree No. 734, to issue regulations governing social organisations  (administration of Book III of the Labour Code™) [repeals Decree  No. 624 of 14th August, 1936, as amended}. (D.O. 14th November,  1944, pp. 2049-2055; erratum: D.O. 2nd January, 1945, p. 5)  ",31
373,CHILE,,"Nov. 30 Decree No. 839, to approve regulations for the application of Part  II of Book IV of the Labour Code™, with reference to collective  disputes. (D.O. 12th January, 1945, pp. 71-73 and 76-77)  ",31
374,CHILE,,"Dec. 6 Decree No. 860, to make regulations for the duties and functioning  of the Superior Labour Council [under Decree No. 18,880 of 2nd  October, 1942°]. (D.O. 12th January, 1945, pp. 77-80)  ",31
375,COLOMBIA,,"Mar. 28 Decree No. 725, to set up an auxiliary labour inspectorate and to  make an appointment [appointment of woman inspector of labour  in fulfilment of obligations as member of I.L.O.]. (D.O. Ist  April, 1944, pp. 6-7) ,  ",31
376,COLOMBIA,,"Mar. 31 Decree No. 749, to supplement Decree: No. 1461 of 6th August,  1937, under Act No. 149 of 31st October, 1936, to limit the number  of alien workers in undertakings. (D.O. 15th April, 1944, p. 143)  ",31
377,COLOMBIA,,"7 Act of 8th September, 1924. Consolidated text: L.S. 1926 (Chile 1); amend-  ment: 1932 (Chile 2). — *Act No, 6174 of 3lst January, 1938; L.S. 1938  (Chile 1, A). — *L.S. 1942 (Chile 2, A).  1944—Indexes ‘II — 32 —  . Sept. 30 Decree No. 2350, to issue provisions respecting contracts of employ-  ment, industrial associations, collective disputes and special labour  courts. (D.O. 3rd October, 1944, pp. 18-21; 27th October, 1944,  pp. 313-316) Col. 1  ",31
378,COLOMBIA,,"Oct. 4 - Decree No. 2365, respecting land tenure [provides that, where lease  calls for’ personal work of tenant for the benefit of the owner of  the land, a contract of employment shall be deemed to exist under  Decree No. 2350 of 30th September, 1944]. (D.O. 13th October,  1944, pp. 129-130).  ",32
379,COLOMBIA,,"Oct. 12 Decree No. 2414, to provide for the coming into operation [on 16th  : ' October, 1944] of Decrees No. 2350 of 30th September, 1944, and  No. 2365 of 4th October, 1944, and to lay down rules for the  trapsnon from one system to another. (D.O. 21st October, 1944,  p. 233  ",32
380,COLOMBIA,,"Nov. 25 Decree No. 2778, to repeal Decree No. 1778 of 28th July, 1944,  respecting compulsory arbitration, and to issue other provisions  respecting labour disputes. (D.O. 20th December, 1944, pp. 787-788)  COSTA RICA  ",32
381,COLOMBIA,,"Jan. 1¥ Decree No. 1, respecting the appointment of employees’ represen-  tatives for the joint wage boards [section 182 of the Labour Code].  (L.G. 13th January, 1944, p. 49)  ",32
382,COLOMBIA,,"May 15 Decree No. 2, to specify persons who shall not be deemed to be  employees of the State or of a State Institution for the purposes  of Part VIII of the Labour Code®. (L.G. 17th May, 1944, p. 803)  ",32
383,COLOMBIA,,"June 23 Act No. 33, to make an addition to section 150 of the Labour Code®.  (L.G. 27th June, 1944, p. 1107) C.R. 1 (A)  ",32
384,COLOMBIA,,"June 23 Regulations governing the medical services of the Costa Rica Social  Insurance Fund... (L.G. 10th October, 1944, supplement, pp. 1-8)  ",32
385,COLOMBIA,,"Aug. 7 Decree No. 7, to fix minimum wages funder section 188 of. the  Labour Code*]. (L.G. 11th August, 1944, p. 1479)  ",32
386,COLOMBIA,,"Nov. 17 Act No. 25. to amend the Labour Code“. (L.G. 24th November,  1944, p. 2179) C.R. 1 (B)  ",32
387,COLOMBIA,,"Nov. 22 Decree No. 33, to amend Decree No. 7 of 7th August. 1944,  respecting minimum wages and to abolish the fixing of minimum  wages for the women workers known as “student nurses”. (L.G.  23rd November, 1944, p. 2171)  ",32
388,COLOMBIA,,"Dec. 6 Act No. 33. to amend the Labour Code®. (L.G. 10th December,  1944, p. 2283) C.R. 1 (C)  CUBA  ",32
389,COLOMBIA,,"Jan. 6 Decree No. 13, to amend the regulations (promulgated by Decree  No. 3383 of 16th November, 1943) for the administration of Act  No. 20 of 1941 respecting the retirement pension and social welfare  fund for wage-earning and salaried employees in the sugar industry.  (G.O. 8th January, 1944, No. 12, pp. 298-300)  ",32
390,COLOMBIA,,"Jan. 17 Decree No. 51, relating to conditions of employment in the sugar  industry. (G.O. 20th. January, 1944, No. 33, p. 930)  ",32
391,COLOMBIA,,"Mar. 9 Decree No. 524, to amend the Regulations under Act No. 20 of 1941  respecting pensions and social assistance for wage-earning and  salaried employees in the sugar industry. (G.O. 15th March, 1944,  No. 142, p. 4130¥  ",32
392,COLOMBIA,,L.G. = La Gaceta.  ,32
393,COLOMBIA,,G.O. = Gaceta Oficial.  ,32
394,COLOMBIA,,“LS. 1943 (CR. 1).  — 33 — 1944— Indexes II  ,32
395,COLOMBIA,,"Apr. 29. Decree No. 1196, to increase minimum wage rates. (G.O. 5th May,  1944, No. 248, p. 7365) Cuba 1  ",33
396,COLOMBIA,,"May 12 Decree No. 1316, to fix the minimum allowance payable to women  workers before and after childbirth under the Act of 15th December,  1937"", respecting health and maternity insurance. (G.O. 16th May,  1944, No. 270, p. 7938)  ",33
397,COLOMBIA,,"June 14 Decree No. 1667, to repeal Decree No. 1983 of 2nd July, 1943”, and  to bring into operation again, subject to certain amendments, Legisla-  tive Decree No. 3 of 1934, respecting strikes, and the Regulations  for its administration issued by Decree No. 827 of 17th March,  1943"", (G.O. 15th June, 1944, No. 334, pp. 9797-9798) Cuba 2  ",33
398,COLOMBIA,,"June 21 Order No. 780, respecting the right of professional workers to  security of tenure. (G.O. 23rd June, 1944, No. 349, pp. 10,251-  10,252)  ",33
399,COLOMBIA,,"Aug. 18 Decree No. 2779, to amend section 84 of Decree No. 3383 of 16th  November, 1943, respecting pensions and social assistance for wage-  earning and salaried employees in the sugar industry. (G.O. 7th  September, 1944, No. 499, p. 14,528)  ",33
400,COLOMBIA,,"Sept. 26 Decree No. 3195, to amend section 66 of Decree No. 798 of  13th April, 1938, respecting contracts of employment: definition of  workers in domestic service. (G.O. 3rd October, 1944, No. 552,  p. 16,295)  ",33
401,COLOMBIA,,"Sept. 29 Decree No. 3373, respecting unemployment benefit for port workers.  (G.O. 9th October, 1944, No. 566, pp. 16,742-16,743)  ",33
402,COLOMBIA,,"Oct. 24 Decree No. 3791, to issue Regulations for the administration of the  Act of 18th July, 1910, respecting the construction of houses for  workers [repeals Decree No. 742 of 20th August, 1910, as amended,  and Decree No. 1517 of 29th May, 1944]. (G.O. 30th October, 1944,  No. 601, pp. 17,827-17,831)  ",33
403,COLOMBIA,,"Noy. 3 Decree No. 3991, to amend section 14 [definition of contract for  indefinite period] of Decree No. 798 of 13th April, 1938, respecting  contracts of employment. (G.O. 30th December, 1944, No. 758,  pp. 22,759-22,760)  ",33
404,COLOMBIA,,"Nov. 3 Decree No. 4289, to amend section 70 [procedure in case of dismissal  with good reason] of Decree No. 798 of 13th April, 1938, respecting  contracts of employment. (G.O. 6th December, 1944, No. 679,  pp. 20,227-20,228)  ",33
405,COLOMBIA,,"Noy. 14 Decree No. 4063, to extend the powers of the Commission for  Unemployment Compensation for Dockers set up by Decree No. 1897  of 10th July, 1942. (G.O. 21st November, 1944, No, 642, pp. 19,046-  19,047)  ",33
406,CZECHOSLOVAKIA,Slovakia,"July 6 Act No. 87, respecting holidays with pay. (S.Z. pp. 298-301)  ",33
407,CZECHOSLOVAKIA,Slovakia,"Aug. | L.D. No. 107, relating to labour service and calling up for labour  service. (S.Z. pp. 337-338)  ",33
408,CZECHOSLOVAKIA,Slovakia,"Aug. 23 L.D. No. 131, relating to social insurance for homeworkers. (S.Z.  pp. 357-359)  ",33
409,CZECHOSLOVAKIA,Slovakia,"Aug. 28 LD. No. 141, to amend certain provisions of Act No. 217 of 24th  September, 1941, respecting family allowances. (S.Z. p. 370)  ",33
410,CZECHOSLOVAKIA,Slovakia,"Oct. 12 Notification No. 176, to promulgate the Treaty respecting social  insurance Concluded on 22nd July, 1942, between the Republic of  Slovakia and the Kingdom of Hungary. (S.Z. pp. 416-433)  ",33
